Year,Month,Lat,Lon,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
1999,1,05S,165E,47.356,43.483,0.898,0,198.392,120.742,48.744,0,90.396,35.005,20.947,0,0,0,0,0,0,0,0,0
1999,1,05S,170E,0,0,0,0,175.399,51.638,17.662,0,94.741,41.763,20.195,0,0,0,0,0,0,0,0,0
1999,1,05S,175E,0,0,0,0,0,0,0,0,73.621,26.406,13.175,0,0,0,0,0,0,0,0,0
1999,1,10S,145E,0.16,0.019,0.001,0,63.269,42.465,5.081,0,0,0,0,0,166.924,181.459,20.619,0,0,0,0,0
1999,1,10S,150E,0,0,0,0,387.756,301.25,58.342,0,0,0,0,0,673.945,457.652,94.254,0,0,0,0,0
1999,1,10S,155E,11.426,3.511,0.064,0,0,0,0,0,852.462,489.668,57.868,0,875.477,780.658,68.864,0,0,0,0,0
1999,1,10S,160E,1096.87,50.316,4.4,0,253.305,95.833,28.962,0,36.437,14.59,2.368,0,150.331,37.295,13.932,0,0,0,0,0
1999,1,10S,165E,68.587,6.313,0.488,0,53.351,17.098,6.362,0,155.529,43.811,22.35,0,97.169,22.35,8.374,0,0,0,0,0
1999,1,10S,170E,17.858,0.203,0.039,0,0.353,0.398,0.149,0,192.659,118.448,57.59,0,0,0,0,0,0,0,0,0
1999,1,10S,175E,118.18,1.278,0.242,0,338.288,225.271,44.041,0,788.486,525.061,102.653,0,0,0,0,0,0,0,0,0
1999,1,10S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10S,180W,0,0,0,0,0,0,0,0,654.075,196.612,93.112,0,0,0,0,0,0,0,0,0
1999,1,15S,155E,0,0,0,0,0,0,0,0,93.541,42.295,4.164,0,25.752,13.129,1.119,0,0,0,0,0
1999,1,15S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,15S,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,35S,170E,188.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,40S,145E,213,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,40S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,40S,175E,2183.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,00N,125E,205.338,75.117,1.008,0,156.66,40.908,8.19,0,0,0,0,0,191.331,51.114,13.209,0,4.221,0.378,0,0
1999,2,00N,130E,255.078,151.091,1.271,0,156.67,40.91,8.2,0,0,0,0,0,191.34,51.12,13.21,0,4.22,0.36,0,0
1999,2,00N,135E,4441.799,596.09,23.832,0,991.345,330.573,51.019,0,56.266,14.825,2.654,0,782.157,253.687,53.088,0,146.655,64.641,0.782,0
1999,2,00N,140E,1206.733,42.076,8.727,0,28.024,9.984,2.544,0,6.764,1.339,0.391,0,0.605,0.128,0.031,0,0,0,0,0
1999,2,00N,145E,1992.807,199.324,21.215,0,379.637,184.717,59.464,0,165.816,51.872,20.779,0,15.709,3.681,1.151,0,0,0,0,0
1999,2,00N,150E,2628.957,1186.731,54.652,0,2974.677,1279.86,420.315,0,831.606,319.658,147.46,0,311.485,86.477,28.445,0,30.472,9.521,0.801,0
1999,2,00N,155E,1848.469,2027.406,61.416,0,1539.12,574.34,197.413,0,896.137,455.601,262.344,0,15.305,4.057,1.554,0,145.821,57.505,7.805,0
1999,2,00N,160E,102.069,39.859,1.312,0,0,0,0,0,235.531,104.691,68.778,0,0,0,0,0,0,0,0,0
1999,2,00N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05N,120E,629.31,279.435,3,0,480.135,152.22,24.69,0,0,0,0,0,586.41,190.2,39.795,0,12.93,1.35,0,0
1999,2,05N,125E,629.318,279.452,3.002,0,480.13,152.228,24.681,0,0,0,0,0,586.416,190.209,39.805,0,12.939,1.33,0,0
1999,2,05N,135E,1138.176,233.218,9.454,0,521.531,185.776,19.453,0,78.976,25.631,7.182,0,14.258,4.75,1.126,0,1.525,0.525,0.023,0
1999,2,05N,140E,1803.823,182.4,21.03,0,82.644,69.616,23.127,0,21.37,9.356,3.925,0,1.82,0.394,0.117,0,0,0,0,0
1999,2,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05N,160E,0,0,0,0,229.804,52.178,21.381,0,74.81,26.889,19.301,0,0,0,0,0,0,0,0,0
1999,2,05N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05S,125E,273.79,100.13,1.33,0,208.886,54.549,10.925,0,0,0,0,0,255.132,68.153,17.613,0,5.624,0.494,0,0
1999,2,05S,130E,205.344,75.105,0.999,0,156.672,40.914,8.199,0,0,0,0,0,191.349,51.12,13.212,0,4.221,0.36,0,0
1999,2,05S,135E,479.127,175.23,2.332,0,365.552,95.458,19.129,0,0,0,0,0,446.468,119.273,30.833,0,9.845,0.836,0,0
1999,2,05S,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,05S,145E,30.584,10,0.379,0,607.228,550.47,76.444,0,12.467,8.365,1.554,0,300.718,225.536,27.776,0,64.655,19.223,1.299,0
1999,2,05S,150E,3103.165,1679.378,76.044,0,899.893,355.445,88.473,0,185.567,65.371,23.426,0,99.013,57.051,11.748,0,3.073,1.115,0.103,0
1999,2,05S,155E,122.229,85.395,2.414,0,84.683,62.797,41.317,0,63.485,48.005,37.175,0,101.195,52.963,26.769,0,0.86,0.708,0.73,0
1999,2,05S,160E,0,0,0,0,705.979,382.935,138.767,0,1082.217,375.787,180.437,0,6.454,5.63,2.586,0,0,0,0,0
1999,2,05S,165E,0,0,0,0,239.659,76.191,24.449,0,812.24,255.401,121.559,0,0,0,0,0,0,0,0,0
1999,2,05S,170E,0,0,0,0,0,0,0,0,931.892,388.673,187.834,0,0,0,0,0,0,0,0,0
1999,2,05S,175E,0,0,0,0,0,0,0,0,550.282,266.535,133.482,0,0,0,0,0,0,0,0,0
1999,2,10N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,10S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,10S,150E,0,0,0,0,221.545,171.724,26.131,0,0,0,0,0,383.686,224.451,50.664,0,0,0,0,0
1999,2,10S,155E,0,0,0,0,0,0,0,0,607.262,475.159,44.577,0,585.159,449.387,25.451,0,0,0,0,0
1999,2,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,10S,160E,0,0,0,0,34.794,7.073,1.867,0,70.762,16.634,4.643,0,0.134,0.026,0.009,0,0,0,0,0
1999,2,10S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,10S,165E,0,0,0,0,0,0,0,0,269.112,77.26,31.028,0,0,0,0,0,0,0,0,0
1999,2,10S,170E,0,0,0,0,0,0,0,0,1159.556,393.589,172.758,0,0,0,0,0,0,0,0,0
1999,2,10S,175E,0,0,0,0,0,0,0,0,745.615,496.514,97.073,0,0,0,0,0,0,0,0,0
1999,2,10S,180W,0,0,0,0,0,0,0,0,419.75,135.402,66.447,0,0,0,0,0,0,0,0,0
1999,2,15S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,15S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,20S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,25N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,40S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,40S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,40S,175E,883.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,45S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,45S,175E,426.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,00N,125E,116.592,22.491,0,0,147.588,32.844,2.058,0,0,0,0,0,292.677,110.943,20.286,0,0.714,1.239,0.063,0
1999,3,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,00N,135E,1596.676,614.558,4.313,0,982.943,104.248,3.978,0,0,0,0,0,0,0,0,0,106.026,291.675,90.035,0
1999,3,00N,140E,5753.517,1055.015,63.865,0,890.999,351.285,89.024,0,98.865,26.103,8.405,0,30.14,7.174,1.515,0,46.768,29.019,2.205,0
1999,3,00N,145E,2782.954,200.06,23.042,0,3617.564,1104.389,294.105,0,548.44,166.698,66.175,0,378.833,90.297,27.632,0,2.935,0.87,0.065,0
1999,3,00N,150E,1046.008,238.946,8.669,0,1479.364,559.849,164.41,0,521.03,168.946,71.132,0,26.3,6.744,1.974,0,0,0,0,0
1999,3,00N,155E,1528.921,205.995,14.368,0,1245.038,515.271,197.825,0,2189.208,815.972,464.341,0,1.3,0.285,0.098,0,0,0,0,0
1999,3,00N,160E,4.985,0.111,0.02,0,854.863,341.945,174.071,0,1904.354,664.201,456.769,0,0,0,0,0,0,0,0,0
1999,3,00N,165E,0,0,0,0,8.23,5.211,3.559,0,71.067,39.839,29.095,0,0,0,0,0,0,0,0,0
1999,3,05N,120E,357.345,83.655,0,0,452.34,122.205,6.18,0,0,0,0,0,896.925,412.785,61.11,0,2.205,4.575,0.21,0
1999,3,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05N,135E,0,0,0,0,5.208,3.967,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05N,140E,325.532,8.021,2.014,0,440.175,172.966,57.799,0,2.745,0.463,0.213,0,1.675,0.32,0.116,0,0.203,0.045,0.004,0
1999,3,05N,145E,0,0,0,0,47.464,16.979,6.557,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05N,155E,0,0,0,0,0,0,0,0,88.315,29.66,18.026,0,0,0,0,0,0,0,0,0
1999,3,05N,160E,181.467,5.423,1.11,0,226.398,76.77,39.832,0,318.935,103.955,71.11,0,0,0,0,0,0,0,0,0
1999,3,05N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05S,125E,155.458,29.982,0,0,196.802,43.795,2.736,0,0,0,0,0,390.203,147.934,27.056,0,0.95,1.634,0.095,0
1999,3,05S,130E,116.604,22.473,0,0,147.6,32.841,2.052,0,0,0,0,0,292.662,110.934,20.295,0,0.72,1.233,0.072,0
1999,3,05S,135E,272.074,52.448,0,0,344.388,76.637,4.785,0,0,0,0,0,682.88,258.852,47.344,0,1.672,2.871,0.165,0
1999,3,05S,140E,0.905,0.042,0.002,0,141.886,96.651,9.438,0,108.314,36.251,4.345,0,203.146,196.634,25.51,0,0,0,0,0
1999,3,05S,145E,0.621,0.035,0.002,0,278.779,210.347,28.748,0,431.945,129.628,29.285,0,962.336,890.901,117.41,0,0,0,0,0
1999,3,05S,150E,0,0,0,0,67.246,31.554,8.127,0,289.256,94.552,29.694,0,101.162,99.38,13.459,0,0,0,0,0
1999,3,05S,155E,51.615,104.26,2.151,0,227.228,112.977,41.591,0,1318.71,482.433,183.256,0,298.909,144.887,55.605,0,0,0,0,0
1999,3,05S,160E,0,0,0,0,333.377,205.662,87.361,0,2725.427,1167.034,515.938,0,0,0,0,0,0,0,0,0
1999,3,05S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05S,165E,0,0,0,0,100.779,31.639,11.782,0,2180.817,877.122,407.461,0,0,0,0,0,0,0,0,0
1999,3,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05S,170E,0,0,0,0,0,0,0,0,711.185,298.838,140.876,0,0,0,0,0,0,0,0,0
1999,3,05S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05S,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,05S,180W,0,0,0,0,0,0,0,0,513.996,255.222,140.881,0,0,0,0,0,0,0,0,0
1999,3,10N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10N,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,140W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,145E,6.864,0.708,0.028,0,320.21,266.479,44.109,0,0,0,0,0,140.436,107.009,21.755,0,0,0,0,0
1999,3,10S,150E,2.313,0.28,0.007,0,103.23,82.813,13.158,0,0,0,0,0,246.098,149.031,28.97,0,0,0,0,0
1999,3,10S,155E,145.433,49.918,0.546,0,36.789,15.301,9.08,0,443.469,392.408,25.123,0,531.077,420.928,23.687,0,0,0,0,0
1999,3,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,160E,62.173,14.357,0.47,0,14.617,16.17,4.409,0,66.312,48.988,0,0,0,0,0,0,0,0,0,0
1999,3,10S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,165E,29.934,0.581,0.07,0,0,0,0,0,383.444,131.702,52.551,0,0,0,0,0,0,0,0,0
1999,3,10S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,170E,0,0,0,0,0,0,0,0,564.11,150.416,63.274,0,0,0,0,0,0,0,0,0
1999,3,10S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,175E,0,0,0,0,0,0,0,0,322.086,214.481,41.932,0,0,0,0,0,0,0,0,0
1999,3,10S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,10S,180W,0,0,0,0,0,0,0,0,1635.2,499.147,255.053,0,0,0,0,0,0,0,0,0
1999,3,15S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,15S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,15S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,15S,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,15S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,15S,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,35S,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,40S,170E,262.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,40S,175E,173.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,45S,145E,136.2,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,00N,125E,129.192,44.94,0,0,119.28,36.33,0.168,0,0,0,0,0,309.099,86.205,22.239,0,0,0,0,0
1999,4,00N,130E,129.19,44.96,0,0,119.29,36.33,0.18,0,0,0,0,0,309.1,86.2,22.23,0,0,0,0,0
1999,4,00N,135E,2584.473,1248.979,21.686,0,1413.153,730.17,109.937,0,180.812,87.235,18.446,0,1144.054,380.52,2.643,0,0,0,0,0
1999,4,00N,140E,5845.068,1402.07,65.904,0,1348.075,421.74,92.847,0,342.39,94.567,28.796,0,64.871,23.724,6.257,0,0,0,0,0
1999,4,00N,145E,818.44,269.216,10.257,0,618.464,254.472,76.971,0,368.87,127.578,50.218,0,68.031,21.81,7.575,0,0,0,0,0
1999,4,00N,150E,597.355,96.385,4.097,0,1464.438,614.24,189.09,0,857.578,436.05,187.993,0,31.134,9.917,3.432,0,0,0,0,0
1999,4,00N,155E,727.109,65.121,4.77,0,1317.876,545.492,188.269,0,1342.353,544.994,299.413,0,64.87,16.282,5.732,0,0,0,0,0
1999,4,00N,160E,112.595,176.376,3.639,0,859.919,358.182,168.507,0,2351.958,755.879,435.47,0,23.835,14.93,8.477,0,0,0,0,0
1999,4,00N,165E,28.965,14.902,0.69,0,149.683,98.22,51.522,0,617.156,283.13,210.169,0,34.274,24.098,14.586,0,0,0,0,0
1999,4,05N,120E,248.655,0,0,0,617.685,348.045,67.5,0,0,0,0,0,842.445,275.19,0,0,0,0,0,0
1999,4,05N,125E,248.653,0,0,0,617.671,348.042,67.507,0,0,0,0,0,842.46,275.177,0,0,0,0,0,0
1999,4,05N,140E,11.424,0.335,0.056,0,279.941,142.141,48.721,0,20.907,3.582,1.355,0,1.94,0.375,0.112,0,0,0,0,0
1999,4,05N,145E,164.985,53.589,4.426,0,95.725,64.199,26.078,0,0,0,0,0,0,0,0,0,4.494,6.584,0.923,0
1999,4,05N,150E,393.027,118.739,10.373,0,39.835,17.378,5.714,0,13.993,11.673,6.333,0,2.304,0.582,0.183,0,0,0,0,0
1999,4,05N,155E,60.75,10.539,0.846,0,76.384,35.757,16.317,0,213.068,86.973,53.947,0,0.996,0.405,0.252,0,0,0,0,0
1999,4,05N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,05N,160E,92.558,20.614,1.298,0,152.104,50.033,24.86,0,347.695,99.064,64.373,0,16.888,5.533,3.213,0,0,0,0,0
1999,4,05N,165E,3.866,0.808,0.071,0,44.057,19.644,9.586,0,91.576,20.446,12.86,0,0.677,0.264,0.145,0,0,0,0,0
1999,4,05S,125E,172.254,59.945,0,0,159.049,48.45,0.228,0,0,0,0,0,412.11,114.931,29.659,0,0,0,0,0
1999,4,05S,130E,129.195,44.955,0,0,119.295,36.333,0.18,0,0,0,0,0,309.096,86.202,22.23,0,0,0,0,0
1999,4,05S,135E,301.455,104.907,0,0,278.344,84.777,0.418,0,0,0,0,0,721.204,201.135,51.876,0,0,0,0,0
1999,4,05S,140E,0.089,0.005,0,0,44.394,43.463,7.764,0,0,0,0,0,573.642,396.619,66.923,0,0,0,0,0
1999,4,05S,145E,0.088,0.006,0,0,126.732,127.479,13.722,0,0,0,0,0,736.252,668.219,92.805,0.1,0,0,0,0
1999,4,05S,150E,2.502,0.78,0.036,0,1.84,0.911,0.258,0,547.892,193.316,58.914,0,82.709,72.285,9.762,0,0,0,0,0
1999,4,05S,155E,26.006,12.1,0.436,0,580.368,377.884,124.188,0,2075.05,773.85,304.98,0,18.098,15.662,6.245,0,0,0,0,0
1999,4,05S,160E,6.978,13.292,0.192,0,534.436,347.246,135.42,0,752.254,494.942,331.661,0,0.724,0.271,0.105,0,0,0,0,0
1999,4,05S,165E,72.626,6.7,0.674,0,56.146,25.227,11.627,0,1539.999,802.722,408.431,0,0,0,0,0,0,0,0,0
1999,4,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,05S,170E,0,0,0,0,58.144,35.986,14.632,0,1223.435,552.961,287.502,0,0,0,0,0,0,0,0,0
1999,4,05S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,05S,175E,0,0,0,0,173.956,66.986,26.956,0,1379.169,582.74,320.192,0,0,0,0,0,0,0,0,0
1999,4,05S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,05S,180W,0,0,0,0,48.262,14.305,5.933,0,861.558,263.498,158.642,0,0,0,0,0,0,0,0,0
1999,4,10N,150E,0,0,0,0,6.423,4.736,1.841,0,100.692,27.237,14.071,0,0,0,0,0,0,0,0,0
1999,4,10S,145E,25.11,2.233,0.057,0,108.706,93.743,10.251,0,0,0,0,0,4.798,5.774,1.328,0,0,0,0,0
1999,4,10S,150E,121.897,9.645,0.358,0,209.809,212.022,47.789,0,53.57,32.235,26.74,0,60.666,41.941,7.893,0,0,0,0,0
1999,4,10S,155E,736.927,389.409,3.666,0,11.785,3.026,0.482,0,90.606,53.035,6.589,0,145.009,154.991,0,0,0,0,0,0
1999,4,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,10S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,10S,165E,0,0,0,0,80.072,74.418,35.109,0,641.066,484.355,226.573,0,0,0,0,0,0,0,0,0
1999,4,10S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,10S,170E,0,0,0,0,62.084,27.905,10.212,0,1428.039,508.579,267.912,0,0,0,0,0,0,0,0,0
1999,4,10S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,10S,175E,0,0,0,0,39.818,14.382,4.4,0,566.941,193.064,98.092,0,0,0,0,0,0,0,0,0
1999,4,10S,175W,0,0,0,0,0,0,0,0,667.518,347.813,356.069,0,0,0,0,0,0,0,0,0
1999,4,10S,180W,0,0,0,0,270.549,101.718,39.633,0,746.615,222.333,113.052,0,0,0,0,0,0,0,0,0
1999,4,15S,155E,91.896,37.69,0.413,0,0,0,0,0,0,0,0,0,9.553,5.023,0.424,0,0,0,0,0
1999,4,15S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,15S,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,15S,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,30N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,30N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,35N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,40S,145E,1337,0,0,379.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,00N,125E,106.596,44.457,0.126,0,133.224,35.847,4.557,0,0,0,0,0,317.751,87.192,17.745,0,0,0,0,0
1999,5,00N,130E,106.59,44.44,0.12,0,133.23,35.85,4.56,0,0,0,0,0,317.76,87.19,17.73,0,0,0,0,0
1999,5,00N,135E,198.744,2.521,0.213,0,1000.896,332.272,5.596,0,5.937,1.936,0.199,0,1375.522,547.886,90.02,0,0,0,0,0
1999,5,00N,140E,204.45,18.11,1.737,0,529.495,236.316,60.957,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,00N,145E,397.427,78.017,3.799,0,742.216,203.903,58.276,0,649.454,171.607,64.314,0,7.402,2.606,0.955,0,0,0,0,0
1999,5,00N,150E,1127.069,137.988,6.025,0,1174.62,479.165,127.342,0,101.595,45.883,21.374,0,348.892,99.801,35.255,0,0,0,0,0
1999,5,00N,155E,5382.005,3218.739,98.648,0,1578.282,695.48,254.751,0,1085.072,563.818,313.259,0,6.233,2.881,1.341,0,0,0,0,0
1999,5,00N,160E,1525.568,696.081,25.29,0,558.424,214.349,87.559,0,2862.828,958.589,580.63,0,18.362,4.091,1.739,0,0,0,0,0
1999,5,00N,165E,240.93,112.64,4.414,0,874.807,465.864,245.855,0,1428.807,642.994,441.428,0,12.058,7.567,5.148,0,0,0,0,0
1999,5,00N,170E,93.79,38.452,1.747,0,227.969,145.751,80.017,0,783.54,406.814,298.66,0,12.087,6.676,4.681,0,0,0,0,0
1999,5,00N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,05N,120E,64.08,0.435,0,0,613.455,212.01,0,0,0,0,0,0,1031.265,410.775,67.5,0,0,0,0,0
1999,5,05N,125E,64.068,0.437,0,0,613.453,212.002,0,0,0,0,0,0,1031.282,410.78,67.507,0,0,0,0,0
1999,5,05N,135E,20.37,0.515,0.054,0,9.931,3.201,0.295,0,22.356,6.313,0.928,0,1.822,0.541,0.065,0,0,0,0,0
1999,5,05N,140E,6.022,0.183,0.022,0,291.339,65.006,17.381,0,11.032,4.293,1.939,0,0.214,0.05,0.011,0,0,0,0,0
1999,5,05N,145E,106.19,3.614,0.695,0,7.884,1.828,0.518,0,0,0,0,0,16.931,7.599,3.096,0,0,0,0,0
1999,5,05N,150E,0,0,0,0,235.257,72.935,23.712,0,7.763,1.746,0.722,0,7.708,1.887,0.635,0,0,0,0,0
1999,5,05N,155E,12.066,4.901,0.131,0,200.443,77.389,32.251,0,498.23,163.221,103.629,0,0,0,0,0,0,0,0,0
1999,5,05N,160E,382.337,40.234,3.811,0,555.233,233.277,110.656,0,710.852,221.85,151.109,0,6.265,1.12,0.613,0,0,0,0,0
1999,5,05N,165E,171.76,11.533,1.369,0,220.862,79.654,43.22,0,324.877,96.853,71.408,0,6.055,2.057,1.353,0,0,0,0,0
1999,5,05N,170E,29.691,5.229,0.626,0,177.435,75.193,44.295,0,177.234,57.765,43.609,0,5.301,1.557,1.061,0,0,0,0,0
1999,5,05S,125E,142.12,59.261,0.152,0,177.631,47.804,6.08,0,0,0,0,0,423.662,116.28,23.655,0,0,0,0,0
1999,5,05S,130E,106.596,44.442,0.117,0,133.227,35.847,4.554,0,0,0,0,0,317.754,87.201,17.73,0,0,0,0,0
1999,5,05S,135E,248.71,103.708,0.275,0,310.871,83.655,10.637,0,0,0,0,0,741.422,203.456,41.393,0,0,0,0,0
1999,5,05S,140E,55.411,2.883,0.206,0,73.277,51.435,7.888,0,0,0,0,0,381.438,227.334,53.63,0.1,0,0,0,0
1999,5,05S,145E,5.761,13.404,0.249,0,596.434,351.935,59.226,0,19.487,7.46,3.075,0,558.428,463.484,67.568,0.1,0,0,0,0
1999,5,05S,150E,197.785,141.395,2.966,0,123.976,57.412,13.783,0,817.33,221.036,61.511,0,170.489,165.301,24.211,0,0,0,0,0
1999,5,05S,155E,354.127,25.978,1.145,0,1369.561,603.48,160.211,0,1982.882,829.897,362.235,0,21.637,11.72,4.574,0,0,0,0,0
1999,5,05S,160E,338.934,98.982,3.424,0,1265.523,627.285,245.366,0,1823.96,1042.714,613.732,0,167.166,52.091,22.441,0,0,0,0,0
