Year,Month,Lat,Lon,skj_c,yft_c,oth_c
1978,1,00N,145E,0,0,0
1978,1,00N,150E,0,0,0
1978,1,00N,155E,0,0,0
1978,1,00N,160E,114.7,8.1,2.2
1978,1,00N,165E,549,18.5,6.3
1978,1,00N,170E,2292.7,20.1,2.4
1978,1,00N,175E,0,0,0
1978,1,00N,180W,0,0,0
1978,1,05N,130E,0,0,0
1978,1,05N,135E,0,0,0
1978,1,05N,140E,0,0,0
1978,1,05N,145E,0,0,0
1978,1,05N,150E,0,0,0
1978,1,05N,155E,0,0,0
1978,1,05N,160E,225.9,5.5,1.5
1978,1,05N,165E,195,5.4,1
1978,1,05N,170E,0,0,0
1978,1,05N,175E,0,0,0
1978,1,05N,180W,0,0,0
1978,1,05S,120E,0,0,0
1978,1,05S,125E,0,0,0
1978,1,05S,130E,0,0,0
1978,1,05S,145E,0,0,0
1978,1,05S,150E,0,0,0
1978,1,05S,155E,0,0,0
1978,1,05S,160E,0,0,0
1978,1,05S,165E,0,0,0
1978,1,05S,170E,362.1,3.8,0
1978,1,05S,175E,0,0,0
1978,1,05S,180W,0,0,0
1978,1,10N,130E,0,0,0
1978,1,10N,135E,0,0,0
1978,1,10N,140E,0,0,0
1978,1,10N,150E,0,0,0
1978,1,10N,155E,0,0,0
1978,1,10N,160E,0,0,0
1978,1,10N,165E,0,0,0
1978,1,10N,170E,0,0,0
1978,1,10S,120E,0,0,0
1978,1,10S,145E,0,0,0
1978,1,10S,150E,0,0,0
1978,1,10S,155E,18,1,5
1978,1,10S,160E,0,0,0
1978,1,10S,165E,0,0,0
1978,1,10S,170E,0,0,0
1978,1,10S,175E,0,0,0
1978,1,10S,180W,0,0,0
1978,1,15N,130E,0,0,0
1978,1,15N,140E,0,0,0
1978,1,15N,150E,0,0,0
1978,1,15N,155E,0,0,0
1978,1,15N,160E,0,0,0
1978,1,15S,145E,0,0,0
1978,1,15S,150E,0,0,0
1978,1,15S,155E,0,0,0
1978,1,15S,160E,0,0,0
1978,1,15S,165E,0,0,0
1978,1,15S,170E,0,0,0
1978,1,20N,120E,0,0,0
1978,1,20N,125E,0,0,0
1978,1,20N,130E,0,0,0
1978,1,20N,135E,0,0,0
1978,1,20N,140E,0,0,0
1978,1,20N,145E,0,0,0
1978,1,20N,150E,0,0,0
1978,1,20S,155E,0,0,0
1978,1,20S,160E,0,0,0
1978,1,20S,175E,266.286,42.103,0
1978,1,25N,125E,0,0,0
1978,1,25N,130E,0,0,0
1978,1,25N,135E,0,0,0
1978,1,25N,140E,55.9,32.1,3.6
1978,1,25N,145E,0,0,0
1978,1,30N,125E,0,0,0
1978,1,30N,130E,0,0,0
1978,1,30N,135E,0.7,23.9,4
1978,1,30N,140E,0,0,0
1978,1,40N,165E,0,0,0
1978,1,40S,145E,0,126.774,1743.567
1978,1,40S,150E,0,0,1018.419
1978,2,00N,120E,0,0,0
1978,2,00N,125E,0,0,0
1978,2,00N,135E,0,0,0
1978,2,00N,140E,0,0,0
1978,2,00N,145E,0,0,0
1978,2,00N,150E,0,0,0
1978,2,00N,155E,253.7,7.5,2.1
1978,2,00N,160E,2062.8,12,6.6
1978,2,00N,165E,5800.4,42.7,6.9
1978,2,00N,170E,3616.5,3.9,2.1
1978,2,00N,175E,1736.3,6.5,0
1978,2,00N,180W,0,0,0
1978,2,05N,130E,359.3,2.8,0.8
1978,2,05N,135E,0,0,0
1978,2,05N,140E,0,0,0
1978,2,05N,145E,0,0,0
1978,2,05N,150E,0,0,0
1978,2,05N,155E,272.8,5.5,0.7
1978,2,05N,160E,1429.2,3.3,5.6
1978,2,05N,165E,847.6,3.5,1.9
1978,2,05N,170E,447.3,0.5,1.5
1978,2,05N,175E,0,0,0
1978,2,05N,180W,0,0,0
1978,2,05S,120E,0,0,0
1978,2,05S,125E,0,0,0
1978,2,05S,130E,0,0,0
1978,2,05S,145E,0,0,0
1978,2,05S,150E,0,0,0
1978,2,05S,160E,658.9,17,0.6
1978,2,05S,165E,2273.7,30.2,10.1
1978,2,05S,170E,2306,21.5,3.7
1978,2,05S,175E,1421.2,18.6,7.4
1978,2,05S,180W,0,0,0
1978,2,10N,125E,0,0,0
1978,2,10N,130E,938.6,6.2,3.5
1978,2,10N,135E,464.3,1,3.3
1978,2,10N,140E,0,0,0
1978,2,10N,145E,0,0,0
1978,2,10N,150E,0,0,0
1978,2,10N,155E,0,0,0
1978,2,10N,160E,0,0,0
1978,2,10N,165E,0,0,0
1978,2,10N,170E,0,0,0
1978,2,10S,120E,0,0,0
1978,2,10S,145E,0,0,0
1978,2,10S,150E,0,0,0
1978,2,10S,155E,0,0,0
1978,2,10S,160E,0,0,0
1978,2,10S,165E,0,0,0
1978,2,10S,175E,0,0,0
1978,2,15N,125E,0,0,0
1978,2,15N,130E,0,0,0
1978,2,15N,135E,0,0,0
1978,2,15N,140E,0,0,0
1978,2,15N,145E,0,0,0
1978,2,15N,155E,0,0,0
1978,2,15N,165E,0,0,0
1978,2,15S,145E,0,0,0
1978,2,15S,150E,0,0,0
1978,2,15S,155E,0,0,0
1978,2,15S,165E,0,0,0
1978,2,15S,170E,0,0,0
1978,2,15S,175E,0,0,0
1978,2,20N,115E,0,0,0
1978,2,20N,120E,404.1,39.1,6.1
1978,2,20N,125E,0,0,0
1978,2,20N,130E,0,0,0
1978,2,20N,135E,0,0,0
1978,2,20N,140E,26.5,31.9,2.9
1978,2,20N,145E,0,0,0
1978,2,20S,150E,0,0,0
1978,2,20S,155E,0,0,0
1978,2,20S,165E,0,0,0
1978,2,20S,170E,0,0,0
1978,2,20S,175E,414.675,75.831,0
1978,2,25N,120E,0,0,0
1978,2,25N,125E,0,0,0
1978,2,25N,130E,0,0,0
1978,2,25N,135E,0,0,0
1978,2,25N,140E,193.8,78.1,11
1978,2,25N,145E,0,0,0
1978,2,30N,125E,0,0,0
1978,2,30N,130E,0,0,0
1978,2,30N,135E,0,0,0
1978,2,30N,140E,0,0,0
1978,2,35N,135E,0,0,0
1978,2,35S,150E,0,101.419,367.644
1978,2,40S,145E,0,0,0
1978,2,40S,150E,0,0,0
1978,3,00N,120E,0,0,0
1978,3,00N,125E,0,0,0
1978,3,00N,140E,0,0,0
1978,3,00N,145E,0,0,0
1978,3,00N,150E,0,0,0
1978,3,00N,155E,258.1,7.4,0.2
1978,3,00N,160E,1939.7,12.8,2.6
1978,3,00N,165E,2494.7,21.5,5
1978,3,00N,170E,2356,3.2,2.1
1978,3,00N,175E,820,1,0
1978,3,05N,130E,0,0,0
1978,3,05N,135E,0,0,0
1978,3,05N,140E,0,0,0
1978,3,05N,145E,0,0,0
1978,3,05N,150E,0,0,0
1978,3,05N,155E,413,0.9,1.3
1978,3,05N,160E,856,1.6,6.5
1978,3,05N,165E,1549.9,1.3,3.4
1978,3,05N,170E,4084.8,5,2.7
1978,3,05N,175E,1754,6.8,2.2
1978,3,05N,180W,0,0,0
1978,3,05S,120E,0,0,0
1978,3,05S,125E,0,0,0
1978,3,05S,130E,0,0,0
1978,3,05S,145E,0,0,0
1978,3,05S,150E,660.21,594.97,0
1978,3,05S,155E,0,0,0
1978,3,05S,160E,0,0,0
1978,3,05S,165E,1015.7,8.5,3.2
1978,3,05S,170E,527.7,2.9,0
1978,3,05S,175E,0,0,0
1978,3,10N,125E,0,0,0
1978,3,10N,130E,705.9,2.9,10.5
1978,3,10N,135E,0,0,0
1978,3,10N,140E,0,0,0
1978,3,10N,145E,0,0,0
1978,3,10N,150E,0,0,0
1978,3,10N,155E,423.1,0.9,5.6
1978,3,10N,160E,399.4,0.5,0.6
1978,3,10N,165E,0,0,0
1978,3,10S,120E,0,0,0
1978,3,10S,145E,0,0,0
1978,3,10S,150E,0,0,0
1978,3,10S,155E,0,0,0
1978,3,10S,165E,0,0,0
1978,3,10S,170E,0,0,0
1978,3,10S,175E,0,0,0
1978,3,15N,125E,0,0,0
1978,3,15N,130E,0,0,0
1978,3,15N,140E,0,0,0
1978,3,15N,145E,0,0,0
1978,3,15N,150E,0,0,0
1978,3,15N,155E,0,0,0
1978,3,15N,160E,0,0,0
1978,3,15S,145E,299.42,21.59,0
1978,3,20N,120E,1271,27.5,14.8
1978,3,20N,125E,1022.8,36.9,17.1
1978,3,20N,130E,128.2,30.3,5.1
1978,3,20N,135E,0,0,0
1978,3,20N,140E,0,0,0
1978,3,20N,145E,0,0,0
1978,3,20N,150E,0,0,0
1978,3,20S,175E,146.368,34.277,0
1978,3,20S,180W,0,0,0
1978,3,25N,120E,0,0,0
1978,3,25N,125E,778.5,283.9,39.2
1978,3,25N,130E,307.3,219.5,12.7
1978,3,25N,135E,227.5,4.7,7.6
1978,3,25N,140E,204.9,10.4,1.3
1978,3,25N,145E,0,0,0
1978,3,30N,125E,0,0,0
1978,3,30N,130E,0,0,0
1978,3,30N,135E,1297.1,25.2,4.7
1978,3,30N,140E,1566.4,10.9,4.3
1978,3,30N,145E,0,0,0
1978,3,30N,150E,0,0,0
1978,3,35N,140E,0,0,0
1978,3,35S,150E,0,0,0
1978,4,00N,120E,0,0,0
1978,4,00N,125E,0,0,0
1978,4,00N,145E,0,0,0
1978,4,00N,150E,0,0,0
1978,4,00N,155E,0,0,0
1978,4,00N,160E,1442.2,3.3,2
1978,4,00N,165E,716.4,2,1
1978,4,00N,170E,0,0,0
1978,4,05N,140E,0,0,0
1978,4,05N,145E,0,0,0
1978,4,05N,150E,1550.3,1.1,1.5
1978,4,05N,155E,2218.7,3.4,2.7
1978,4,05N,160E,2663.2,5.9,6
1978,4,05N,165E,3275.5,6.4,2.4
1978,4,05N,170E,1216.6,1.9,0.5
1978,4,05N,175E,0,0,0
1978,4,05N,180W,0,0,0
1978,4,05S,120E,0,0,0
1978,4,05S,125E,0,0,0
1978,4,05S,130E,0,0,0
1978,4,05S,145E,511,105.71,0.18
1978,4,05S,150E,1332.23,286.91,4.52
1978,4,05S,160E,0,0,0
1978,4,05S,165E,0,0,0
1978,4,10N,135E,0,0,0
1978,4,10N,140E,0,0,0
1978,4,10N,145E,1471.1,6.9,2.8
1978,4,10N,150E,1535.9,7,0.9
1978,4,10N,155E,814,7.1,2.3
1978,4,10N,160E,0,0,0
1978,4,10N,165E,0,0,0
1978,4,10S,120E,0,0,0
1978,4,10S,145E,0,0,0
1978,4,10S,155E,876,14,79
1978,4,15N,120E,0,0,0
1978,4,15N,130E,0,0,0
1978,4,15N,140E,0,0,0
1978,4,15N,145E,0,0,0
1978,4,15N,150E,0,0,0
1978,4,15N,155E,0,0,0
1978,4,15N,165E,0,0,0
1978,4,15S,175E,0,0,0
1978,4,20N,115E,0,0,0
1978,4,20N,120E,371.1,30.4,19.1
1978,4,20N,125E,269.1,33.1,23.1
1978,4,20N,130E,0,0,0
1978,4,20N,135E,0,0,0
1978,4,20N,140E,0,0,0
1978,4,20N,145E,0,0,0
1978,4,20S,175E,247.108,65.36,0.992
1978,4,20S,180W,0,0,0
1978,4,25N,120E,0,0,0
1978,4,25N,125E,1979,385.9,87.8
1978,4,25N,130E,570.7,15.6,11.3
1978,4,25N,135E,98.8,1.3,3.7
1978,4,25N,140E,87.5,3.6,4.2
1978,4,25N,145E,0,0,0
1978,4,25N,150E,0,0,0
1978,4,25N,155E,0,0,0
1978,4,25N,160E,0,0,0
1978,4,30N,125E,0,0,0
1978,4,30N,130E,652.5,15,2.1
1978,4,30N,135E,6609.2,7.1,21.4
1978,4,30N,140E,3591.3,1.2,1.3
1978,4,30N,145E,6,0,0.8
1978,4,30N,150E,0,0,0
1978,4,30N,155E,0,0,0
1978,4,35N,140E,0,0,0
1978,4,35N,145E,7,0,0
1978,4,35N,150E,0,0,0
1978,5,00N,120E,0,0,0
1978,5,00N,125E,0,0,0
1978,5,00N,150E,0,0,0
1978,5,00N,170E,0,0,0
1978,5,00N,175E,0,0,0
1978,5,05N,160E,0,0,0
1978,5,05N,165E,0,0,0
1978,5,05N,170E,0,0,0
1978,5,05N,175E,0,0,0
1978,5,05N,180W,0,0,0
1978,5,05S,120E,0,0,0
1978,5,05S,125E,0,0,0
1978,5,05S,130E,0,0,0
1978,5,05S,145E,751.13,30.2,0
1978,5,05S,150E,5338.38,186.82,1.27
1978,5,10N,140E,0,0,0
1978,5,10N,145E,0,0,0
1978,5,10N,150E,0,0,0
1978,5,10N,175E,0,0,0
1978,5,10S,120E,0,0,0
1978,5,10S,145E,415.44,19.71,0
1978,5,10S,150E,0,0,0
1978,5,10S,155E,900,11,40
1978,5,15N,140E,0,0,0
1978,5,15N,145E,0,0,0
1978,5,15N,165E,0,0,0
1978,5,15N,175W,0,0,0
1978,5,15S,175E,0,0,0
1978,5,20N,120E,0,0,0
1978,5,20N,125E,0,0,0
1978,5,20N,140E,0,0,0
1978,5,20N,145E,0,0,0
1978,5,20N,150E,0,0,0
1978,5,20N,170W,0,0,0
1978,5,20N,175E,0,0,0
1978,5,20N,175W,0,0,0
1978,5,20N,180W,0,0,0
1978,5,20S,175E,213.602,70.319,0
1978,5,20S,180W,0,0,0
1978,5,25N,125E,854.3,170,50.7
1978,5,25N,130E,983.8,108.3,23.4
1978,5,25N,135E,0,0,0
1978,5,25N,140E,324.4,14.1,2.8
1978,5,25N,145E,0,0,0
1978,5,25N,150E,0,0,0
1978,5,25N,155E,32.9,2,3.5
1978,5,25N,160E,13,0.6,0.7
1978,5,25N,175E,0,0,0
1978,5,25N,175W,0,0,0
1978,5,25N,180W,0,0,0
1978,5,30N,125E,0,0,0
1978,5,30N,130E,328.8,32.7,8.3
1978,5,30N,135E,10419.2,265.6,146
1978,5,30N,140E,9053,137.6,30.9
1978,5,30N,145E,1146.3,38.6,7.6
1978,5,30N,150E,282.8,8.2,2.3
1978,5,30N,155E,219.3,2.7,13.9
1978,5,30N,160E,231.9,1.2,15
1978,5,30N,165E,0,0,0
1978,5,30N,170E,0,0,0
1978,5,30N,175E,0,0,0
1978,5,35N,135E,0,0,0
1978,5,35N,140E,1945.8,21.3,10.7
1978,5,35N,145E,86.2,0,7
1978,5,35N,150E,4.5,0,0
1978,5,35N,155E,0,0,0
1978,5,35N,160E,0,0,0
1978,5,35N,165E,0,0,0
1978,5,35N,170E,0,0,0
1978,6,00N,120E,0,0,0
1978,6,00N,125E,0,0,0
1978,6,00N,150E,0,0,0
1978,6,00N,160E,0,0,0
1978,6,00N,165E,0,0,0
1978,6,00N,170E,0,0,0
1978,6,05N,150E,0,0,0
1978,6,05N,155E,0,0,0
1978,6,05N,165E,0,0,0
1978,6,05N,170E,0,0,0
1978,6,05N,175E,0,0,0
1978,6,05S,120E,0,0,0
1978,6,05S,125E,0,0,0
1978,6,05S,130E,0,0,0
1978,6,05S,145E,709.46,21,0
1978,6,05S,150E,4305.02,183.31,6.04
1978,6,10N,145E,0,0,0
1978,6,10N,150E,0,0,0
1978,6,10N,155E,0,0,0
1978,6,10N,165E,0,0,0
1978,6,10N,170E,0,0,0
1978,6,10N,180W,0,0,0
1978,6,10S,120E,0,0,0
1978,6,10S,155E,1524,5,33
1978,6,15N,120E,0,0,0
1978,6,15N,140E,0,0,0
1978,6,15N,145E,308.9,4.9,3.2
1978,6,15N,150E,0,0,0
1978,6,15N,155E,0,0,0
1978,6,15N,160E,292.5,0.5,0.5
1978,6,15N,160W,0,0,0
1978,6,15N,165E,1281.9,7.5,1.4
1978,6,15N,165W,0,0,0
1978,6,15N,170E,605.9,2.1,0.8
1978,6,15N,175E,0,0,0
1978,6,15N,175W,0,0,0
1978,6,15N,180W,0,0,0
1978,6,15S,175E,0,0,0
1978,6,15S,180W,0,0,0
1978,6,20N,125E,0,0,0
1978,6,20N,130E,0,0,0
1978,6,20N,135E,0,0,0
1978,6,20N,140E,528.5,12.9,4.8
1978,6,20N,145E,496.3,8.5,1.3
1978,6,20N,150E,0,0,0
1978,6,20N,155E,0,0,0
1978,6,20N,160E,0,0,0
1978,6,20N,165E,0,0,0
1978,6,20N,165W,0,0,0
1978,6,20N,170E,0,0,0
1978,6,20N,170W,0,0,0
1978,6,20N,175E,0,0,0
1978,6,20N,175W,511.5,5.7,0.4
1978,6,20N,180W,0,0,0
1978,6,20S,175E,126.751,86.411,0.331
1978,6,20S,180W,0,0,0
1978,6,25N,125E,286.4,23.1,9.8
1978,6,25N,130E,0,0,0
1978,6,25N,135E,327.5,54.5,2.7
1978,6,25N,140E,533,44.8,6.4
1978,6,25N,145E,0,0,0
1978,6,25N,150E,0,0,0
1978,6,25N,155E,0,0,0
1978,6,25N,160E,0,0,0
1978,6,25N,165E,0,0,0
1978,6,25N,170E,0,0,0
1978,6,25N,170W,0,0,0
1978,6,25N,175E,0,0,0
1978,6,25N,175W,0,0,0
1978,6,25N,180W,0,0,0
1978,6,30N,125E,0,0,0
1978,6,30N,130E,658.3,24.1,4.4
1978,6,30N,135E,6684.3,866.2,91.3
1978,6,30N,140E,3349.4,195.9,49
1978,6,30N,145E,3849,97.5,16.4
1978,6,30N,150E,999.4,18.2,21.3
1978,6,30N,155E,1361.2,27.2,17.4
1978,6,30N,160E,583.7,20.6,16.5
1978,6,30N,165E,874.4,17.5,18.7
1978,6,30N,170E,0,0,0
1978,6,30N,175E,0,0,0
1978,6,35N,140E,467.3,5,0
1978,6,35N,145E,386.5,1,0
1978,6,35N,150E,361.5,0,1
1978,6,35N,155E,110.9,0,0.2
1978,6,35N,160E,0,0,0
1978,6,35N,165E,0,0,0
1978,6,35N,170E,0,0,0
1978,6,35N,175E,0,0,0
1978,7,00N,120E,0,0,0
1978,7,00N,125E,0,0,0
1978,7,00N,160E,0,0,0
1978,7,00N,165E,0,0,0
1978,7,00N,170E,0,0,0
1978,7,05N,145E,0,0,0
1978,7,05N,150E,0,0,0
1978,7,05N,155E,0,0,0
1978,7,05N,160E,0,0,0
1978,7,05N,165E,0,0,0
1978,7,05N,170E,600.5,2.9,0
1978,7,05N,175E,1112.3,13.5,2
1978,7,05N,175W,0,0,0
1978,7,05N,180W,0,0,0
1978,7,05S,120E,0,0,0
1978,7,05S,125E,0,0,0
1978,7,05S,130E,0,0,0
1978,7,05S,145E,1061.43,11.28,0
1978,7,05S,150E,3797.51,141,2.93
1978,7,10N,145E,0,0,0
1978,7,10N,150E,0,0,0
1978,7,10N,155E,0,0,0
1978,7,10N,160E,0,0,0
1978,7,10N,165E,0,0,0
1978,7,10N,170E,0,0,0
1978,7,10N,175W,0,0,0
1978,7,10S,120E,0,0,0
1978,7,10S,145E,228.79,5.41,0
1978,7,10S,150E,0,0,0
1978,7,10S,155E,1974,7,11
1978,7,15N,140E,0,0,0
1978,7,15N,145E,281.7,3.2,0.8
1978,7,15N,150E,415.6,0.9,0
1978,7,15N,155E,0,0,0
1978,7,15N,160E,0,0,0
1978,7,15N,165E,0,0,0
1978,7,15N,170E,0,0,0
1978,7,15N,170W,0,0,0
1978,7,15S,175E,0,0,0
1978,7,20N,120E,0,0,0
1978,7,20N,125E,0,0,0
1978,7,20N,135E,0,0,0
1978,7,20N,140E,237.3,20.9,2.8
1978,7,20N,145E,548.2,9.1,4.2
1978,7,20N,150E,267.2,1.3,0.1
1978,7,20N,155E,0,0,0
1978,7,20N,160E,0,0,0
1978,7,20N,165E,0,0,0
1978,7,20N,170E,0,0,0
1978,7,20N,170W,0,0,0
1978,7,20N,175W,0,0,0
1978,7,20N,180W,0,0,0
1978,7,20S,175E,59.298,62.493,0
1978,7,20S,180W,0,0,0
1978,7,25N,125E,599.4,47.5,12.8
1978,7,25N,130E,0,0,0
1978,7,25N,135E,162.4,39.4,2.4
1978,7,25N,140E,670.6,68.3,12.5
1978,7,25N,145E,0,0,0
1978,7,25N,150E,0,0,0
1978,7,25N,155E,0,0,0
1978,7,25N,160E,0,0,0
1978,7,25N,170W,0,0,0
1978,7,25N,175E,0,0,0
1978,7,25N,175W,0,0,0
1978,7,25N,180W,0,0,0
1978,7,30N,125E,224.1,37.5,6.6
1978,7,30N,130E,568.1,119.3,14.6
1978,7,30N,135E,1076.7,288.2,52.9
1978,7,30N,140E,899.2,121.8,33.6
1978,7,30N,145E,469,71.5,21.4
1978,7,30N,150E,0,0,0
1978,7,30N,155E,0,0,0
1978,7,30N,160E,0,0,0
1978,7,30N,165E,0,0,0
1978,7,30N,170E,0,0,0
1978,7,30N,175E,0,0,0
1978,7,35N,140E,256.6,7.2,1
1978,7,35N,145E,890.6,0.6,1.7
1978,7,35N,150E,2333.3,10.8,5.2
1978,7,35N,155E,0,0,0
1978,7,35N,160E,0,0,0
1978,7,35N,165E,0,0,0
1978,7,35N,165W,0,0,0
1978,7,35N,170E,699.7,0,14.9
1978,7,35N,170W,0,0,0
1978,7,35N,175E,0,0,0
1978,7,35N,175W,0,0,0
1978,7,35N,180W,0,0,0
1978,7,40N,145E,0,0,0
1978,7,40N,150E,317.3,0.5,1
1978,7,40N,155E,22.5,0,1
1978,7,40N,155W,0,0,0
1978,7,40N,160E,0,0,0
1978,7,40N,160W,0,0,0
1978,7,40N,165E,0,0,0
1978,7,40N,165W,0,0,0
1978,7,40N,170E,0,0,0
1978,7,40N,175E,118.4,0,8.9
1978,7,40N,180W,0,0,0
1978,8,00N,120E,0,0,0
1978,8,00N,125E,0,0,0
1978,8,00N,145E,0,0,0
1978,8,00N,150E,0,0,0
1978,8,00N,155E,0,0,0
1978,8,00N,160E,0,0,0
1978,8,00N,165E,0,0,0
1978,8,00N,170E,0,0,0
1978,8,00N,175E,1145.5,0.1,0
1978,8,00N,175W,0,0,0
1978,8,00N,180W,0,0,0
1978,8,05N,145E,0,0,0
1978,8,05N,150E,0,0,0
1978,8,05N,155E,0,0,0
1978,8,05N,165E,0,0,0
1978,8,05N,165W,0,0,0
1978,8,05N,170E,0,0,0
1978,8,05N,170W,0,0,0
1978,8,05N,175E,0,0,0
1978,8,05N,175W,0,0,0
1978,8,05N,180W,0,0,0
1978,8,05S,120E,0,0,0
1978,8,05S,125E,0,0,0
1978,8,05S,130E,0,0,0
1978,8,05S,145E,891.93,34.21,1
1978,8,05S,150E,5826.07,256.52,0.25
1978,8,05S,160E,0,0,0
1978,8,05S,165E,0,0,0
1978,8,10N,140E,0,0,0
1978,8,10N,155E,0,0,0
1978,8,10N,160E,0,0,0
1978,8,10N,160W,0,0,0
1978,8,10N,165E,0,0,0
1978,8,10N,170E,0,0,0
1978,8,10N,170W,0,0,0
1978,8,10N,175E,0,0,0
1978,8,10N,175W,0,0,0
1978,8,10N,180W,0,0,0
1978,8,10S,120E,0,0,0
1978,8,10S,155E,1588,2,28
1978,8,15N,140E,0,0,0
1978,8,15N,145E,506.8,2.1,0.7
1978,8,15N,150E,181.9,3.9,1.1
1978,8,15N,155E,0,0,0
1978,8,15N,160E,0,0,0
1978,8,15N,160W,0,0,0
1978,8,15N,165E,0,0,0
1978,8,15N,170E,0,0,0
1978,8,15N,175E,0,0,0
1978,8,15N,180W,0,0,0
1978,8,20N,120E,0,0,0
1978,8,20N,130E,0,0,0
1978,8,20N,135E,0,0,0
1978,8,20N,140E,258.3,20.8,4.4
1978,8,20N,145E,0,0,0
1978,8,20N,150E,0,0,0
1978,8,20N,160E,0,0,0
1978,8,20N,160W,0,0,0
1978,8,20N,165W,0,0,0
1978,8,20N,170E,0,0,0
1978,8,20N,170W,0,0,0
1978,8,20N,175E,0,0,0
1978,8,20N,175W,0,0,0
1978,8,20N,180W,0,0,0
1978,8,25N,120E,0,0,0
1978,8,25N,125E,367.3,38.1,5.1
1978,8,25N,130E,188.6,29,4.1
1978,8,25N,135E,0,0,0
1978,8,25N,140E,267.2,76.5,8.1
1978,8,25N,145E,0,0,0
1978,8,25N,165E,0,0,0
1978,8,25N,170E,0,0,0
1978,8,25N,170W,0,0,0
1978,8,25N,175E,0,0,0
1978,8,25N,175W,0,0,0
1978,8,25N,180W,0,0,0
1978,8,30N,120E,0,0,0
1978,8,30N,125E,1028.5,49.3,30.1
1978,8,30N,130E,330.1,48.3,7.3
1978,8,30N,135E,307.4,72.8,9
1978,8,30N,140E,228.9,39.8,10
1978,8,30N,145E,0,0,0
1978,8,30N,165E,0,0,0
1978,8,30N,170E,0,0,0
1978,8,30N,175E,0,0,0
1978,8,30N,180W,0,0,0
1978,8,35N,140E,0,0,0
1978,8,35N,145E,107.2,0,3.6
1978,8,35N,150E,362,0,0
1978,8,35N,155E,0,0,0
1978,8,35N,160E,0,0,0
1978,8,35N,165E,0,0,0
1978,8,35N,170E,0,0,0
1978,8,35N,175E,0,0,0
1978,8,35N,180W,0,0,0
1978,8,35S,150E,0,0,0
1978,8,40N,145E,235.7,0,0
1978,8,40N,150E,4522.6,0,1.7
1978,8,40N,155E,861.1,0,0
1978,8,40N,155W,0,0,0
1978,8,40N,160E,0,0,0
1978,8,40N,160W,0,0,0
1978,8,40N,165E,0,0,0
1978,8,40N,170E,0,0,0
1978,8,40N,170W,0,0,0
1978,8,40N,175E,214,0,15.9
1978,8,40N,175W,0,0,0
1978,8,40N,180W,67,0,2.7
1978,9,00N,120E,0,0,0
1978,9,00N,125E,0,0,0
1978,9,00N,145E,0,0,0
1978,9,00N,150E,0,0,0
1978,9,00N,155E,0,0,0
1978,9,00N,160E,663.6,1,0.1
1978,9,00N,165E,787.5,0.1,0
1978,9,00N,165W,0,0,0
1978,9,00N,170E,531.9,4.6,0
1978,9,00N,175E,904.9,5.5,0
1978,9,00N,175W,0,0,0
1978,9,00N,180W,385,2,0.4
1978,9,05N,135E,0,0,0
1978,9,05N,140E,0,0,0
1978,9,05N,145E,0,0,0
1978,9,05N,150E,0,0,0
1978,9,05N,155E,0,0,0
1978,9,05N,160E,0,0,0
1978,9,05N,165E,0,0,0
1978,9,05N,165W,0,0,0
1978,9,05N,170E,181.8,2.1,0
1978,9,05N,170W,0,0,0
1978,9,05N,175E,0,0,0
1978,9,05N,175W,0,0,0
1978,9,05N,180W,0,0,0
1978,9,05S,120E,0,0,0
1978,9,05S,125E,0,0,0
1978,9,05S,130E,0,0,0
1978,9,05S,145E,1021.66,14.26,0
1978,9,05S,150E,5516.9,212.48,0.12
1978,9,05S,160E,0,0,0
1978,9,05S,165E,0,0,0
1978,9,05S,170E,0,0,0
1978,9,05S,170W,0,0,0
1978,9,05S,175E,0,0,0
1978,9,05S,175W,782.3,1.9,0
1978,9,05S,180W,1010.5,0.6,0
1978,9,10N,130E,0,0,0
1978,9,10N,135E,0,0,0
1978,9,10N,140E,0,0,0
1978,9,10N,145E,0,0,0
1978,9,10N,150E,0,0,0
1978,9,10N,160E,0,0,0
1978,9,10N,165E,0,0,0
1978,9,10N,170E,0,0,0
1978,9,10N,175E,0,0,0
1978,9,10N,175W,0,0,0
1978,9,10N,180W,0,0,0
1978,9,10S,120E,0,0,0
1978,9,10S,155E,3205,1,10
1978,9,10S,175E,0,0,0
1978,9,10S,175W,0,0,0
1978,9,15N,135E,0,0,0
1978,9,15N,140E,0,0,0
1978,9,15N,145E,0,0,0
1978,9,15N,150E,0,0,0
1978,9,15N,155E,0,0,0
1978,9,15N,160E,0,0,0
1978,9,15N,165E,0,0,0
1978,9,15N,170E,0,0,0
1978,9,15N,175E,0,0,0
1978,9,15N,180W,0,0,0
1978,9,20N,120E,149.6,36.9,1.4
1978,9,20N,125E,0,0,0
1978,9,20N,130E,0,0,0
1978,9,20N,135E,0,0,0
1978,9,20N,140E,0,0,0
1978,9,20N,145E,0,0,0
1978,9,20N,150E,0,0,0
1978,9,20N,155E,0,0,0
1978,9,20N,165E,0,0,0
1978,9,20N,170E,0,0,0
1978,9,20N,180W,0,0,0
1978,9,25N,120E,0,0,0
1978,9,25N,125E,753.8,204.8,18.7
1978,9,25N,130E,0,0,0
1978,9,25N,135E,0,0,0
1978,9,25N,140E,51.5,33,3.5
1978,9,25N,145E,0,0,0
1978,9,25N,155E,0,0,0
1978,9,25N,160E,0,0,0
1978,9,25N,165E,0,0,0
