FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
138,2,32,22
138,2,32,24
138,2,32,9
138,2,32,26
138,2,32,27
138,2,32,8
138,2,32,67
138,2,32,68
138,2,32,69
138,2,33,16
138,2,41,43
138,2,41,41
138,2,41,55
138,2,61,41
138,2,61,56
145,2,50,10
145,2,50,40
145,2,50,11
145,2,61,41
145,2,61,56
156,2,10,41
156,2,30,17
156,2,31,1
156,2,31,3
156,2,31,4
156,2,31,2
156,2,31,21
156,2,32,28
156,2,32,29
156,2,32,22
156,2,32,24
156,2,32,9
156,2,32,26
156,2,32,27
156,2,32,8
156,2,32,67
156,2,32,68
156,2,32,69
156,2,33,16
156,2,41,43
156,2,41,41
156,2,41,55
156,2,50,10
156,2,50,40
156,2,50,11
156,2,61,41
156,2,61,56
156,2,62,41
156,2,63,41
156,2,63,51
156,2,69,12
157,1,32,28
157,1,32,29
157,1,32,22
157,1,32,24
157,1,32,9
157,1,32,26
157,1,32,27
157,1,32,8
157,1,32,67
157,1,32,68
157,1,32,69
157,1,41,43
157,1,41,41
157,1,41,55
157,1,50,10
157,1,50,40
157,1,50,11
158,1,30,17
158,1,31,1
158,1,31,3
158,1,31,4
158,1,31,2
158,1,31,21
158,1,33,16
158,1,41,43
158,1,41,41
158,1,41,55
158,1,61,41
158,1,61,56
164,1,30,17
164,1,31,1
164,1,31,3
164,1,31,4
164,1,31,2
164,1,31,21
164,1,32,28
164,1,32,29
164,1,32,22
164,1,32,24
164,1,32,9
164,1,32,26
164,1,32,27
164,1,32,8
164,1,32,67
164,1,32,68
164,1,32,69
164,1,33,16
29,2,30,17
29,2,31,1
29,2,31,3
29,2,31,4
29,2,31,2
29,2,31,21
29,2,32,28
29,2,32,29
29,2,32,22
29,2,32,24
29,2,32,9
29,2,32,26
29,2,32,27
29,2,32,8
29,2,32,67
29,2,32,68
29,2,32,69
29,2,41,43
29,2,41,41
29,2,41,55
29,2,50,10
29,2,50,40
29,2,50,11
29,2,61,41
29,2,61,56
29,2,69,12
167,1,32,28
167,1,32,29
167,1,32,22
