FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
122,7,302,8
122,7,302,32
190,11,302,39
190,11,302,24
190,11,302,22
190,11,302,29
190,11,302,28
190,11,302,35
190,11,302,38
190,11,302,23
190,11,302,66
190,11,302,25
190,11,302,9
190,11,302,37
190,11,302,69
190,11,302,67
190,11,302,36
190,11,302,30
190,11,302,26
190,11,302,31
190,11,302,33
190,11,302,27
190,11,302,34
190,11,302,68
190,11,302,8
190,11,302,32
4,1,303,16
4,1,303,18
6,11,303,16
6,11,303,18
120,4,303,16
120,4,303,18
11,4,303,16
11,4,303,18
45,1,303,16
45,1,303,18
24,3,303,16
24,3,303,18
25,1,303,16
25,1,303,18
27,1,303,16
27,1,303,18
28,4,303,16
28,4,303,18
30,11,303,16
30,11,303,18
35,11,303,16
35,11,303,18
38,1,303,16
38,1,303,18
41,11,303,16
41,11,303,18
43,4,303,16
43,4,303,18
119,4,303,16
119,4,303,18
47,4,303,16
47,4,303,18
48,4,303,16
48,4,303,18
182,1,303,16
182,1,303,18
21,6,303,16
21,6,303,18
42,6,303,16
42,6,303,18
46,13,303,16
46,13,303,18
165,13,303,16
165,13,303,18
53,13,303,16
53,13,303,18
58,13,303,16
58,13,303,18
66,13,303,16
66,13,303,18
70,6,303,16
70,6,303,18
86,13,303,16
86,13,303,18
88,13,303,16
88,13,303,18
98,13,303,16
98,13,303,18
101,13,303,16
101,13,303,18
106,7,303,16
106,7,303,18
118,13,303,16
118,13,303,18
140,13,303,16
140,13,303,18
141,13,303,16
141,13,303,18
169,13,303,16
169,13,303,18
183,13,303,16
183,13,303,18
55,11,303,16
55,11,303,18
54,13,303,16
54,13,303,18
153,8,303,16
153,8,303,18
62,1,303,16
62,1,303,18
64,1,303,16
64,1,303,18
63,3,303,16
63,3,303,18
67,1,303,16
67,1,303,18
72,4,303,16
72,4,303,18
75,11,303,16
75,11,303,18
142,1,303,16
142,1,303,18
51,1,303,16
51,1,303,18
76,1,303,16
76,1,303,18
77,11,303,16
77,11,303,18
79,11,303,16
79,11,303,18
81,13,303,16
81,13,303,18
90,4,303,16
